timestamp_ms,ax_g,ay_g,az_g
7365,-0.674,-0.078,0.233
7375,-0.694,-0.084,0.245
7385,-0.714,-0.087,0.266
7395,-0.716,-0.064,0.288
7405,-0.683,-0.051,0.307
7415,-0.646,-0.052,0.319
7425,-0.634,-0.06,0.31
7435,-0.649,-0.051,0.299
7445,-0.689,-0.03,0.273
7455,-0.718,-0.03,0.23
7465,-0.742,-0.049,0.175
7475,-0.761,-0.081,0.132
7485,-0.764,-0.098,0.116
7495,-0.758,-0.1,0.115
7505,-0.733,-0.094,0.097
7515,-0.707,-0.079,0.064
7525,-0.684,-0.052,0.009
7535,-0.668,-0.005,-0.053
7545,-0.686,0.056,-0.114
7555,-0.726,0.125,-0.156
7565,-0.766,0.191,-0.188
7575,-0.789,0.226,-0.217
7585,-0.788,0.22,-0.248
7595,-0.774,0.194,-0.263
7605,-0.764,0.158,-0.274
7615,-0.764,0.158,-0.274
7625,-0.771,0.122,-0.296
7635,-0.771,0.112,-0.337
7645,-0.759,0.147,-0.372
7655,-0.712,0.227,-0.401
7665,-0.676,0.336,-0.404
7675,-0.668,0.42,-0.4
7685,-0.696,0.458,-0.374
7695,-0.754,0.455,-0.357
7705,-0.803,0.442,-0.356
7715,-0.819,0.47,-0.368
7725,-0.794,0.532,-0.366
7735,-0.742,0.608,-0.367
7745,-0.691,0.649,-0.371
7755,-0.653,0.68,-0.364
7765,-0.632,0.71,-0.349
7775,-0.621,0.762,-0.333
7785,-0.609,0.837,-0.309
7795,-0.57,0.91,-0.28
7805,-0.508,0.956,-0.242
7815,-0.447,1.013,-0.257
7825,-0.397,1.075,-0.288
7835,-0.389,1.081,-0.28
7845,-0.403,1.013,-0.232
7855,-0.424,0.929,-0.188
7865,-0.451,0.852,-0.111
7875,-0.452,0.805,-0.058
7885,-0.418,0.809,-0.075
7895,-0.341,0.844,-0.094
7905,-0.255,0.884,-0.069
7915,-0.225,0.886,0.009
7925,-0.246,0.879,0.12
7935,-0.23,0.931,0.243
7945,-0.163,0.98,0.291
7955,-0.045,1.029,0.327
7965,0.077,1.056,0.332
7975,0.168,1.042,0.339
7985,0.188,0.953,0.321
7995,0.159,0.828,0.356
8005,0.142,0.74,0.454
8015,0.142,0.733,0.525
8025,0.154,0.75,0.556
8035,0.179,0.754,0.571
8045,0.181,0.767,0.587
8055,0.17,0.81,0.582
8065,0.184,0.88,0.563
8075,0.225,0.95,0.509
8085,0.285,0.987,0.451
8095,0.339,0.986,0.422
8105,0.376,0.952,0.401
8115,0.388,0.908,0.409
8125,0.392,0.879,0.404
8135,0.387,0.842,0.366
8145,0.408,0.797,0.371
8155,0.468,0.746,0.43
8165,0.533,0.695,0.462
8175,0.599,0.635,0.471
8185,0.663,0.573,0.478
8195,0.699,0.516,0.443
8205,0.708,0.473,0.382
8215,0.719,0.441,0.374
8225,0.75,0.418,0.39
8235,0.797,0.394,0.409
8245,0.853,0.347,0.442
8255,0.91,0.265,0.466
8265,0.953,0.195,0.456
8275,0.989,0.127,0.443
8285,1.025,0.074,0.465
8295,1.064,0.041,0.462
8305,1.109,0.023,0.462
8315,1.164,-0.011,0.492
8325,1.208,-0.054,0.492
8335,1.229,-0.076,0.48
8345,1.242,-0.092,0.478
8355,1.262,-0.106,0.485
8365,1.305,-0.127,0.509
8375,1.332,-0.153,0.494
8385,1.329,-0.18,0.45
8395,1.327,-0.213,0.444
8405,1.354,-0.253,0.486
8415,1.367,-0.285,0.482
8425,1.357,-0.312,0.488
8435,1.359,-0.341,0.513
8445,1.36,-0.375,0.522
8455,1.349,-0.405,0.516
8465,1.307,-0.443,0.501
8475,1.248,-0.487,0.467
8485,1.195,-0.505,0.409
8495,1.203,-0.477,0.399
8505,1.291,-0.439,0.39
8515,1.366,-0.411,0.345
8525,1.401,-0.403,0.325
8535,1.374,-0.436,0.322
8545,1.307,-0.47,0.307
8555,1.243,-0.457,0.305
8565,1.192,-0.404,0.297
8575,1.192,-0.404,0.297
8585,1.172,-0.336,0.245
8595,1.198,-0.28,0.21
8605,1.27,-0.263,0.197
