timestamp_ms,ax_g,ay_g,az_g
6784,-0.818,-0.056,0.266
6794,-0.652,-0.075,0.262
6804,-0.547,-0.117,0.361
6814,-0.563,-0.171,0.539
6824,-0.687,-0.179,0.664
6834,-0.809,-0.111,0.644
6844,-0.908,-0.058,0.586
6854,-0.924,-0.071,0.564
6864,-0.869,-0.137,0.555
6874,-0.813,-0.232,0.617
6884,-0.788,-0.303,0.761
6894,-0.802,-0.291,0.895
6904,-0.86,-0.218,0.932
6914,-0.938,-0.1,0.87
6924,-0.98,0.045,0.746
6934,-0.97,0.169,0.631
6944,-0.969,0.202,0.625
6954,-0.973,0.123,0.703
6964,-0.979,0.003,0.807
6974,-0.978,-0.104,0.917
6984,-0.957,-0.133,0.928
6994,-0.921,-0.088,0.85
7004,-0.906,-0.03,0.744
7014,-0.942,0.019,0.666
7024,-1.018,0.023,0.657
7034,-1.12,-0.003,0.708
7044,-1.191,0.002,0.763
7054,-1.186,0.057,0.771
7064,-1.116,0.108,0.701
7074,-1.013,0.111,0.603
7084,-0.929,0.051,0.574
7094,-0.941,-0.045,0.622
7104,-1.018,-0.152,0.687
7114,-1.117,-0.193,0.694
7124,-1.199,-0.156,0.678
7134,-1.243,-0.082,0.67
7144,-1.266,-0.032,0.659
7154,-1.264,-0.017,0.646
7164,-1.227,-0.021,0.617
7174,-1.164,-0.029,0.59
7184,-1.101,-0.029,0.597
7194,-1.056,-0.053,0.638
7204,-1.041,-0.099,0.654
7214,-1.053,-0.146,0.629
7224,-1.093,-0.171,0.579
7234,-1.15,-0.165,0.497
7244,-1.199,-0.139,0.415
7254,-1.212,-0.106,0.366
7264,-1.209,-0.118,0.385
7274,-1.2,-0.178,0.431
7284,-1.196,-0.279,0.506
7294,-1.194,-0.397,0.588
7304,-1.181,-0.484,0.595
7314,-1.14,-0.493,0.522
7324,-1.095,-0.419,0.412
7334,-1.042,-0.28,0.301
7344,-0.994,-0.136,0.207
7354,-0.949,-0.016,0.13
7364,-0.929,0.041,0.105
7374,-0.949,0.011,0.166
7384,-1.004,-0.107,0.251
7394,-1.057,-0.24,0.282
7404,-1.072,-0.329,0.249
7414,-1.045,-0.358,0.174
7424,-0.977,-0.36,0.093
7434,-0.91,-0.351,0.047
7444,-0.892,-0.349,-0.031
7454,-1.066,-0.311,-0.114
7464,-1.387,-0.28,0.475
7474,-1.355,-0.28,1.215
7484,-1.348,-0.287,1.215
7494,-1.197,-0.314,1.172
7504,-1.13,-0.439,0.604
7514,-1.034,-0.711,0.078
7524,-0.963,-0.947,-0.284
7534,-0.956,-0.975,-0.47
7544,-1.105,-0.761,-0.473
7554,-1.276,-0.506,-0.191
7564,-1.298,-0.341,0.191
7574,-1.208,-0.168,0.359
7584,-1.089,-0.076,0.281
7594,-1.021,-0.117,0.098
7604,-0.999,-0.231,-0.059
7614,-1.036,-0.333,-0.169
7624,-1.141,-0.404,-0.205
7634,-1.295,-0.505,-0.114
7644,-1.408,-0.626,0.071
7654,-1.414,-0.672,0.189
7664,-1.347,-0.591,0.126
7674,-1.258,-0.438,-0.04
7684,-1.195,-0.291,-0.179
7694,-1.207,-0.2,-0.218
7704,-1.303,-0.185,-0.177
7714,-1.425,-0.23,-0.098
7724,-1.5,-0.305,-0.054
7734,-1.518,-0.379,-0.064
7744,-1.477,-0.419,-0.085
7754,-1.413,-0.416,-0.102
7764,-1.367,-0.361,-0.098
7774,-1.351,-0.262,-0.115
7784,-1.371,-0.163,-0.143
7794,-1.411,-0.107,-0.164
7804,-1.455,-0.095,-0.129
7814,-1.479,-0.129,-0.045
7824,-1.484,-0.187,0.018
7834,-1.478,-0.236,0.023
7844,-1.459,-0.276,0.001
7854,-1.424,-0.311,0.0
7864,-1.389,-0.325,0.029
7874,-1.362,-0.299,0.072
7884,-1.367,-0.242,0.101
7894,-1.397,-0.184,0.147
7904,-1.432,-0.153,0.198
7914,-1.454,-0.165,0.214
7924,-1.457,-0.195,0.211
7934,-1.425,-0.227,0.218
7944,-1.365,-0.252,0.25
7954,-1.313,-0.246,0.291
7964,-1.283,-0.195,0.327
7974,-1.274,-0.131,0.341
7984,-1.28,-0.086,0.368
7994,-1.288,-0.067,0.437
8004,-1.292,-0.078,0.514
8014,-1.278,-0.092,0.564
8024,-1.226,-0.102,0.574
8034,-1.149,-0.121,0.563
8044,-1.05,-0.142,0.535
8054,-0.944,-0.141,0.488
8064,-0.836,-0.089,0.427
8074,-0.719,-0.015,0.373
8084,-0.572,0.077,0.337
8094,-0.463,0.088,0.423
8104,-0.399,0.029,0.512
8114,-0.349,-0.028,0.5
8124,-0.324,-0.066,0.455
8134,-0.336,-0.077,0.423
8144,-0.36,-0.067,0.438
8154,-0.397,-0.064,0.472
8164,-0.448,-0.077,0.489
8174,-0.512,-0.094,0.454
8184,-0.565,-0.095,0.402
8194,-0.576,-0.055,0.364
8204,-0.542,0.002,0.357
8214,-0.507,0.062,0.397
8224,-0.475,0.1,0.468
8234,-0.438,0.118,0.526
8244,-0.398,0.134,0.543
8254,-0.38,0.143,0.548
8264,-0.379,0.132,0.555
8274,-0.339,0.142,0.507
8284,-0.244,0.196,0.397
8294,-0.121,0.279,0.304
8304,0.016,0.341,0.272
8314,0.136,0.331,0.304
8324,0.193,0.249,0.365
8334,0.198,0.143,0.417
8344,0.194,0.062,0.447
